Year	Hour	DoY	NEE	LE	H	Ustar	qc_co2_flux	qc_h2o_flux	Net	Tair	rH	Rg	Tsoil	VPD
2021	20.5	253	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	21.0	253	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	21.5	253	0.270225	0.635801	-1.0055	0.188492	0.0	2.0	-7.54554	16.323000000000036	81.4185	-2.54952	17.5	0.543551
2021	22.0	253	0.3500202	-0.11913259999999999	-0.2331121	0.177462	0.0	2.0	-10.4044	16.242999999999995	81.4246	-3.24737	17.340000000000032	0.529522
2021	22.5	253	0.008257000000000014	0.345525	-0.558508	0.160654	0.0	2.0	-9.90881	16.257000000000005	81.4169	-2.03527	17.30000000000001	0.5263089999999999
2021	23.0	253	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	23.5	253	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	0.0	254	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	0.5	254	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	1.0	254	-9999	-9999	0.475495	0.100036	2.0	2.0	-22.7103	15.174000000000035	81.4945	-1.80875	17.0	0.38768
2021	1.5	254	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	2.0	254	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	2.5	254	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	3.0	254	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	3.5	254	-9999	-9999	-1.92755	0.128707	2.0	2.0	-15.3752	14.609000000000037	81.551	-10.0418	16.62700000000001	0.38267599999999996
2021	4.0	254	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	4.5	254	-0.147111	-0.286959	-1.10091	0.119856	1.0	1.0	-15.7567	14.586000000000013	81.6034	-9.99235	16.5	0.363404
2021	5.0	254	0.38462240000000003	-0.36916400000000005	-1.7706739999999999	0.143229	1.0	1.0	-11.9654	14.644000000000005	81.6441	-1.08177	16.36700000000002	0.36426600000000003
2021	5.5	254	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	6.0	254	-9999	-9999	-1.95628	0.102379	2.0	0.0	-28.4819	14.387	81.6785	-0.68004	16.30000000000001	0.354897
2021	6.5	254	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	7.0	254	-0.267979	0.479125	2.84632	0.0985718	1.0	1.0	20.9582	14.219000000000051	81.6178	38.7119	16.200000000000045	0.352615
2021	7.5	254	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	8.0	254	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	8.5	254	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	9.0	254	-0.635513	0.841019	25.061	0.166657	1.0	2.0	214.778	17.187000000000012	81.7258	259.058	16.21700000000004	0.658606
2021	9.5	254	0.918944	-3.8601859999999997	44.59746	0.184932	1.0	1.0	293.827	16.076000000000022	81.6689	372.299	16.30000000000001	0.503865
2021	10.0	254	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	10.5	254	-0.407174	53.9269	48.7234	0.186273	1.0	0.0	307.993	17.187000000000012	81.6712	384.656	16.733000000000004	0.57001
2021	11.0	254	-0.804015	-9999	75.67981	0.182297	1.0	0.0	560.656	17.965000000000032	81.603	684.883	16.920000000000016	0.680744
2021	11.5	254	-0.2629785	72.183384	58.629171	0.193685	0.0	0.0	468.487	17.887	81.5755	572.741	17.210000000000036	0.676753
2021	12.0	254	-9999	-9999	46.979188	0.156812	2.0	0.0	411.398	18.124000000000024	81.5009	508.713	17.46700000000004	0.7342380000000001
2021	12.5	254	0.7632525	55.344021999999995	37.78513	0.120439	1.0	0.0	245.712	19.588000000000022	81.5957	318.066	17.773000000000025	0.906745
2021	13.0	254	-0.40708625	65.150717	43.24127	0.21103	0.0	0.0	344.014	17.837000000000046	81.4578	429.481	17.910000000000025	0.714106
2021	13.5	254	-0.647454	70.80039	79.60049714	0.300695	1.0	0.0	481.105	17.841000000000008	81.4319	597.518	17.992999999999995	0.6600159999999999
2021	14.0	254	-0.450372	-9999	97.41349	0.177145	0.0	0.0	717.402	19.0	81.1668	-9999	18.060000000000002	0.872887
2021	14.5	254	-0.3581203	64.837568	54.77555	0.202125	1.0	0.0	333.237	18.232000000000028	81.3888	431.035	18.307000000000016	0.735205
2021	15.0	254	-9999	-9999	55.512257	0.199266	2.0	0.0	342.707	18.475000000000023	81.3108	439.17	18.447000000000003	0.822789
2021	15.5	254	-0.518732	60.44401	28.279469	0.23501	1.0	0.0	190.178	18.098000000000013	81.3582	261.144	18.600000000000023	0.765517
2021	16.0	254	-0.12052260000000001	-9999	44.280001999999996	0.234563	1.0	0.0	279.058	18.397000000000048	81.2977	374.886	18.600000000000023	0.815215
2021	16.5	254	0.0021860999999999964	54.765886	22.178400999999997	0.210294	1.0	0.0	177.002	18.11500000000001	81.2218	277.767	18.587000000000046	0.8164009999999999
2021	17.0	254	-0.205625	49.633438	22.146942	0.23814	0.0	0.0	183.876	17.947000000000003	81.1004	288.431	18.46700000000004	0.831934
2021	17.5	254	-9999	-9999	11.015736	0.23092	2.0	0.0	133.02	17.41700000000003	81.0441	216.963	18.400000000000034	0.768544
2021	18.0	254	-9999	-9999	-1.382444	0.213959	2.0	0.0	31.9741	16.684000000000026	81.0106	110.232	18.260000000000048	0.683252
2021	18.5	254	-9999	-9999	-8.54525	0.148088	2.0	2.0	-26.1724	15.608000000000004	80.971	52.0677	18.100000000000023	0.542335
2021	19.0	254	0.982899	-0.6381051	-7.0486200000000006	0.0909711	1.0	2.0	-54.559	14.814000000000021	81.0387	7.14145	17.94300000000004	0.455065
2021	19.5	254	0.984569	-1.337997	-8.873237	0.150572	0.0	2.0	-48.9193	14.233000000000004	80.9086	-2.0541	17.727000000000032	0.42929700000000004
2021	20.0	254	-9999	-9999	-6.0179100000000005	0.11539	2.0	1.0	-54.0718	13.672000000000025	80.8725	-3.81006	17.439999999999998	0.381897
2021	20.5	254	-9999	-0.215999	-4.3949549999999995	0.0834649	0.0	0.0	-43.6042	13.317000000000007	80.8421	-2.46742	17.25	0.360124
2021	21.0	254	1.8581020000000001	0.3219537	-2.605517	0.0649622	1.0	1.0	-42.7933	13.039000000000044	80.8843	-3.11297	17.073000000000036	0.33111799999999997
2021	21.5	254	0.509673	-0.32737930000000004	-0.7070190000000001	0.0442395	1.0	1.0	-40.2411	12.817000000000007	80.8977	-3.30886	16.833000000000027	0.31863400000000003
2021	22.0	254	-9999	-0.03047259999999999	-0.646031	0.0304264	1.0	2.0	-37.4629	12.700000000000045	80.8886	-3.88551	16.710000000000036	0.312045
2021	22.5	254	-9999	-0.6295569999999999	-0.878068	0.0455085	0.0	1.0	-31.6296	12.607000000000028	80.9438	-3.12362	16.527000000000044	0.31513
2021	23.0	254	0.9160443	-0.1771857	5.5069099999999995	0.072713	1.0	2.0	-31.6103	16.213000000000022	80.9727	-2.11106	16.360000000000014	0.686666
2021	23.5	254	1.2873029999999999	1.047804	-7.38914	0.0449231	1.0	1.0	-29.1817	12.562000000000012	80.9435	-1.52612	16.25	0.303497
2021	0.0	255	-9999	-0.1589159	-1.0189147	0.0527676	0.0	2.0	-29.5997	12.57000000000005	80.9149	-1.18485	16.187000000000012	0.300958
2021	0.5	255	0.8331046000000001	-1.386814	-1.43897	0.0761585	0.0	2.0	-27.9828	12.44300000000004	80.9462	-1.51399	16.0	0.30790100000000004
2021	1.0	255	1.208875	-0.214722	-1.038183	0.107961	0.0	0.0	-24.849	12.342000000000041	80.9679	-1.37363	15.980000000000018	0.311614
2021	1.5	255	1.121649	-0.16922109999999999	-0.839284	0.0725066	0.0	2.0	-27.0128	12.27600000000001	81.0096	-1.6079	15.800000000000011	0.311499
2021	2.0	255	0.628206	0.035957499999999996	-0.24034680000000003	0.0419397	1.0	1.0	-32.075	12.173000000000002	81.0256	-2.15473	15.753000000000043	0.302152
2021	2.5	255	-9999	-0.743205	-1.280948	0.0169908	0.0	1.0	-45.8456	11.850000000000023	81.0702	-3.04993	15.700000000000045	0.295811
2021	3.0	255	1.552353	-0.632791	-1.266924	0.0472307	1.0	2.0	-50.5574	11.454000000000008	81.0261	-3.3472	15.513000000000034	0.275729
2021	3.5	255	-9999	1.282144	-1.565958	0.105396	1.0	2.0	-52.1206	11.093000000000018	80.9566	-16.4735	15.45700000000005	0.25824400000000003
2021	4.0	255	-9999	-0.03066100000000005	-2.456855	0.0591246	1.0	1.0	-44.1567	10.984000000000037	80.9729	-29.5419	15.347000000000037	0.27647000000000005
2021	4.5	255	-9999	0.23487010000000003	-1.8785680000000002	0.0671807	0.0	1.0	-30.869	11.163000000000011	80.9796	-13.648	15.173000000000002	0.295582
2021	5.0	255	-9999	-9999	-1.71962	0.109176	2.0	2.0	-33.381	11.221000000000004	80.9927	-3.58823	15.0	0.27805799999999997
2021	5.5	255	-9999	-9999	-1.122479	0.0494618	2.0	1.0	-34.4602	10.970000000000027	81.0164	-2.7941	14.923000000000002	0.262752
2021	6.0	255	1.099119	0.283092	-0.901073	0.0674189	1.0	2.0	-36.1098	10.831000000000017	80.9692	-1.71058	14.900000000000034	0.256108
2021	6.5	255	1.3419530000000002	0.647227	0.515903	0.0401584	1.0	1.0	-28.7545	10.809000000000026	80.9969	4.57935	14.70700000000005	0.244141
2021	7.0	255	1.412882	0.2530908	0.2694907	0.0525503	1.0	2.0	-13.5523	10.942000000000007	80.9585	25.41	14.689999999999998	0.247858
2021	7.5	255	0.969449	-0.17956499999999997	1.90051	0.0329347	0.0	1.0	15.4557	11.212000000000046	81.0441	67.3438	14.603000000000009	0.262237
2021	8.0	255	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	8.5	255	-9999	-9999	17.3752	0.124841	2.0	1.0	108.199	12.411000000000001	81.2522	169.82	14.600000000000023	0.32679199999999997
2021	9.0	255	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	9.5	255	-9999	4.37578	24.3295	0.192101	1.0	1.0	246.422	13.785000000000025	81.4255	364.171	14.700000000000045	0.36130399999999996
2021	10.0	255	-9999	-9999	27.056423000000002	0.132764	2.0	1.0	258.152	14.325000000000045	81.3065	376.967	14.890000000000043	0.443828
2021	10.5	255	-9999	18.08551	24.164738	0.215394	1.0	0.0	307.158	14.682000000000016	81.1371	436.505	15.033000000000015	0.5319360000000001
2021	11.0	255	-0.834173	14.199549000000001	39.268412000000005	0.223327	0.0	0.0	369.665	15.215000000000032	81.0364	510.062	15.287000000000035	0.600009
2021	11.5	255	-1.2272587	60.13832	56.074572	0.195527	0.0	0.0	412.108	15.278999999999996	80.9758	562.033	15.460000000000036	0.629087
2021	12.0	255	-1.355624	-9999	67.70111999999999	0.15901	0.0	0.0	489.119	15.926000000000045	80.8182	663.264	15.660000000000025	0.71401
2021	12.5	255	-1.1406679	19.20633	48.007222000000006	0.21645	1.0	1.0	379.955	16.033000000000015	80.8525	517.285	15.879999999999995	0.76686
2021	13.0	255	-0.56342	56.848986000000004	35.9241941	0.195307	0.0	0.0	329.418	16.016999999999996	80.7668	470.539	16.113	0.7811480000000001
2021	13.5	255	-0.8291719000000001	-9999	-9999	0.214737	0.0	0.0	645.101	16.811000000000035	80.5609	-9999	16.247000000000014	0.859038
2021	14.0	255	0.2558774	-9999	82.84044800000001	0.29463	1.0	1.0	478.306	17.120000000000005	80.5616	640.293	16.447000000000003	0.938919
2021	14.5	255	1.35615708	38.670899999999996	52.0066	0.256637	1.0	0.0	367.124	18.67700000000002	80.5563	487.781	16.710000000000036	1.14729
2021	15.0	255	-0.5174905	38.90159	36.307006799999996	0.214672	0.0	0.0	277.868	18.647000000000048	80.5807	373.656	16.80000000000001	1.14731
2021	15.5	255	-0.3908951	48.376896	31.532418699999997	0.11843	1.0	0.0	227.374	18.653999999999996	80.5462	314.618	16.900000000000034	-9999
2021	16.0	255	-0.49220410000000003	46.688845	28.621830000000003	0.114651	0.0	0.0	223.127	16.59400000000005	80.532	308.772	17.0	0.892148
2021	16.5	255	-0.3144268	39.556492999999996	20.086377872	0.115732	1.0	0.0	169.283	16.59400000000005	80.5315	245.053	17.0	0.8746520000000001
2021	17.0	255	0.07063728	19.907974999999997	13.164285999999999	0.133655	1.0	0.0	125.536	16.522000000000048	80.5001	190.368	17.0	0.8480570000000001
2021	17.5	255	0.4367784	26.72777	7.227113	0.108031	1.0	1.0	102.002	16.110000000000014	80.5534	168.392	17.0	0.751038
2021	18.0	255	0.2611406	15.741685	6.142908	0.115538	1.0	0.0	55.9442	15.728000000000009	80.651	114.351	16.89300000000003	0.6689740000000001
2021	18.5	255	-9999	-9999	1.585497	0.0881447	2.0	2.0	2.39956	15.314999999999998	80.5798	43.1071	16.80000000000001	0.629758
2021	19.0	255	1.384524	-4.8460909999999995	-4.157323	0.0930223	1.0	1.0	-30.2876	14.772000000000048	80.5574	9.00566	16.727000000000032	0.5574880000000001
2021	19.5	255	-9999	-9999	-3.5831299999999997	0.0339453	2.0	1.0	-55.1069	13.954000000000008	80.574	-3.19932	16.647000000000048	0.469242
2021	20.0	255	-9999	-9999	-3.5793350000000004	0.0500699	2.0	1.0	-44.692	13.508000000000038	80.5178	-2.25389	16.43300000000005	0.40825
2021	20.5	255	-9999	-0.08383000000000002	-1.863933	0.0428191	1.0	1.0	-38.1302	13.300000000000011	80.4456	-1.315	16.257000000000005	0.379355
2021	21.0	255	-9999	-9999	-1.6650470000000002	0.0599537	2.0	1.0	-24.6389	13.201999999999998	80.5236	-0.431345	16.12700000000001	0.359378
2021	21.5	255	-9999	0.352172	-2.05077	0.0564123	0.0	0.0	-21.1928	13.084000000000003	80.5912	-2.46325	16.0	0.340214
2021	22.0	255	1.4162602	0.036395	-2.841549	0.103422	0.0	2.0	-21.7651	13.004000000000019	80.6636	-3.17567	15.826999999999998	0.33463099999999996
2021	22.5	255	-9999	0.2348373	-3.287163	0.102155	0.0	0.0	-21.7357	12.879999999999995	80.7232	-2.96057	15.75	0.31987099999999996
2021	23.0	255	-9999	0.036554100000000006	-1.8453222	0.0878735	0.0	0.0	-18.6408	12.861000000000047	80.7715	-1.17396	15.700000000000045	0.319573
2021	23.5	255	-9999	0.17244499999999996	-0.91183582	0.0561257	0.0	2.0	-18.2033	12.855000000000018	80.7994	-1.14155	15.527000000000044	0.30816899999999997
2021	0.0	256	-9999	-0.789671	-1.918125	0.0579281	1.0	2.0	-16.8417	13.02600000000001	80.8378	-0.33714	15.490000000000009	0.318756
2021	0.5	256	-9999	-9999	-2.241133	0.0445093	2.0	2.0	-17.0223	13.055000000000007	80.8641	-0.56247	15.41700000000003	0.318675
2021	1.0	256	1.027467	-0.118136	-3.337918	0.107943	0.0	1.0	-16.5547	13.080000000000041	80.8702	-0.692091	15.400000000000034	0.32978500000000005
2021	1.5	256	-9999	-9999	-2.326652	0.110036	2.0	1.0	-15.974	12.983000000000004	80.8927	-1.0667	15.340000000000032	0.32422500000000004
2021	2.0	256	-9999	-9999	-1.174046	0.0697779	2.0	0.0	-15.903	12.890000000000043	80.9256	-1.13449	15.200000000000045	0.314605
2021	2.5	256	-9999	0.0892979	-1.2881031	0.0494346	0.0	0.0	-16.1354	12.848000000000013	80.9275	-0.949322	15.19300000000004	0.313493
2021	3.0	256	-9999	-0.2956	-2.670192	0.037414	1.0	2.0	-51.7206	12.446000000000026	80.9328	-4.04006	15.007000000000005	0.30180399999999996
2021	3.5	256	-9999	-0.51589	-1.56836	0.0445104	1.0	2.0	-20.6751	12.211000000000013	80.9063	-11.1092	14.997000000000014	0.291837
2021	4.0	256	-9999	0.500397	-0.6170278	0.0436466	0.0	1.0	-28.3369	12.258000000000038	80.9009	-26.0248	14.910000000000025	0.28586
2021	4.5	256	-9999	-9999	-0.818704	0.0377241	2.0	2.0	-31.7026	12.112000000000023	80.857	-21.1458	14.900000000000034	0.27631700000000003
2021	5.0	256	-9999	0.47628499999999985	-5.276516	0.0361123	1.0	1.0	-56.3329	11.862000000000023	80.8673	-7.45884	14.773000000000025	0.285919
2021	5.5	256	-9999	-0.699748	-3.873325	0.0491509	1.0	2.0	-46.7018	11.415999999999997	80.8396	-3.15412	14.700000000000045	0.28940499999999997
2021	6.0	256	0.73487	0.649706	-0.7301780000000001	0.0593311	1.0	2.0	-10.2372	11.725000000000023	80.806	1.55304	14.603000000000009	0.28660800000000003
2021	6.5	256	-9999	-9999	0.298629	0.0704529	2.0	1.0	-2.93961	12.108000000000004	80.868	5.93319	14.580000000000041	0.287565
2021	7.0	256	0.150522	1.083812	7.356298	0.123879	0.0	1.0	19.3054	15.978000000000009	80.9356	30.6192	14.43300000000005	0.66638
2021	7.5	256	0.828371	2.134254	-4.64269	0.146659	0.0	0.0	15.278	12.53000000000003	81.0052	23.5502	14.400000000000034	0.304161
2021	8.0	256	0.551508	1.68258	4.831302	0.132097	0.0	2.0	42.9884	12.882000000000005	81.0715	57.0815	14.400000000000034	0.311271
2021	8.5	256	-0.09716799999999998	3.153297	11.02901	0.145032	0.0	0.0	100.694	13.329000000000008	81.1925	131.094	14.400000000000034	0.331002
2021	9.0	256	-0.698358	14.193579999999999	45.28749	0.18897	1.0	0.0	277.845	14.634000000000015	81.2387	352.23	14.460000000000036	0.360253
2021	9.5	256	-9999	-9999	33.27886	0.164404	2.0	1.0	195.083	15.605999999999995	81.5308	253.453	14.629999999999995	0.39963600000000005
2021	10.0	256	-0.08065	10.65962	24.25449	0.244055	0.0	0.0	152.508	16.35300000000001	81.8003	199.397	14.773000000000025	0.44713099999999995
2021	10.5	256	-0.1704505	17.508975	25.757963999999998	0.240306	0.0	0.0	178.066	16.65500000000003	81.8804	230.518	14.95700000000005	0.47336900000000004
2021	11.0	256	-9999	-9999	30.030960999999998	0.205149	2.0	0.0	229.998	17.073000000000036	81.95	291.812	15.120000000000005	0.5049870000000001
2021	11.5	256	-0.2650944	21.509196	34.913422	0.259033	1.0	0.0	219.675	17.531000000000006	82.0297	277.633	15.340000000000032	0.540697
2021	12.0	256	-0.1073947	23.831788000000003	30.964085999999998	0.243544	0.0	0.0	205.376	17.777000000000044	82.1045	260.389	15.477000000000032	0.545927
2021	12.5	256	-9999	-9999	56.566066	0.303891	2.0	0.0	327.525	18.168000000000006	82.1323	411.791	15.65300000000002	0.5866319999999999
2021	13.0	256	-0.41814039999999997	27.5129011	58.17544	0.328132	0.0	0.0	343.773	20.200000000000045	82.1165	426.951	15.802999999999997	0.85633
2021	13.5	256	-9999	-9999	36.453589	0.274464	2.0	0.0	295.159	19.773000000000025	82.2617	359.358	15.992999999999995	0.788332
2021	14.0	256	-1.046102	9.599455	35.442489	0.328486	0.0	1.0	317.749	20.329000000000008	82.1916	389.155	16.15300000000002	0.8303200000000001
2021	14.5	256	-0.32249229999999995	64.482354	67.96539	0.340072	0.0	0.0	450.298	18.602000000000032	82.186	562.547	16.277000000000044	0.571779
2021	15.0	256	-0.9132686	74.737442	81.940208	0.339735	0.0	0.0	374.572	19.036	82.4706	483.444	16.487000000000023	0.619955
2021	15.5	256	0.4992893	13.812697	28.343698	0.275321	1.0	0.0	158.405	18.507000000000005	82.3516	211.14	16.700000000000045	0.553669
2021	16.0	256	0.471871	10.955923	18.08915	0.253464	0.0	0.0	92.3634	19.81600000000003	82.2972	130.861	16.766999999999996	0.75073
2021	16.5	256	-9999	-9999	8.911713	0.265037	2.0	1.0	89.7275	20.329000000000008	82.2228	124.539	16.80000000000001	0.821418
2021	17.0	256	0.2738385	1.0246899999999999	5.61263	0.198589	0.0	2.0	80.6724	18.858000000000004	82.2168	102.163	16.80000000000001	0.7048260000000001
2021	17.5	256	1.530402	-1.7395749999999999	-3.0555190000000003	0.194484	0.0	1.0	24.0953	18.448000000000036	82.2659	38.662	16.80000000000001	0.6610320000000001
2021	18.0	256	0.9863069999999999	-0.13090899999999994	-2.797932	0.209492	0.0	1.0	16.9946	18.188000000000045	82.2246	31.7406	16.78000000000003	0.654798
2021	18.5	256	0.876433	-0.387641	-1.725812	0.158801	0.0	2.0	8.89731	18.076000000000022	82.2684	22.1788	16.710000000000036	0.64766
2021	19.0	256	0.6508659	-0.048544000000000004	-7.5186340000000005	0.184021	0.0	2.0	-11.3351	17.785000000000025	82.2103	5.70619	16.700000000000045	0.61914
2021	19.5	256	0.44919770000000003	-1.982586	-9.572287	0.192726	0.0	1.0	-24.8875	17.446000000000026	82.2039	-2.24531	16.69300000000004	0.617107
2021	20.0	256	-9999	-9999	-9.091844	0.166534	2.0	1.0	-19.8998	17.26600000000002	82.2485	-2.00468	16.52000000000004	0.6079869999999999
2021	20.5	256	0.4382884	-0.06103100000000001	-8.69592427	0.203096	0.0	2.0	-15.197	17.271000000000015	82.2638	-1.60087	16.492999999999995	0.612555
2021	21.0	256	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	21.5	256	0.148768	4.3221	-13.5096	0.185557	0.0	1.0	-62.9071	15.462000000000046	82.2068	-5.41129	16.30000000000001	0.436721
2021	22.0	256	0.6189600000000001	0.4685679999999999	-19.555957999999997	0.172177	1.0	0.0	-60.9265	15.088999999999999	82.1624	-5.707	16.210000000000036	0.423134
2021	22.5	256	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	23.0	256	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	23.5	256	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	0.0	257	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	0.5	257	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	1.0	257	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	1.5	257	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	2.0	257	-9999	-9999	-7.74333	0.114255	2.0	2.0	-46.0344	14.657000000000039	82.3411	-2.11798	15.5	0.36073500000000003
2021	2.5	257	-9999	-0.5263947	-8.140894	0.120453	1.0	2.0	-37.2331	14.518000000000029	82.3561	-1.36544	15.497000000000014	0.364664
2021	3.0	257	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	3.5	257	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	4.0	257	-9999	-9999	-2.91546	0.0745022	2.0	1.0	-25.4966	14.947000000000003	82.2762	-24.8225	15.400000000000034	0.338978
2021	4.5	257	-9999	-0.13640399999999997	-2.154519	0.0567929	1.0	1.0	-22.0017	14.734000000000037	82.3576	-16.0105	15.400000000000034	0.326279
2021	5.0	257	0.44870370000000004	-0.10403999999999998	-1.0441719999999999	0.0387596	1.0	1.0	-20.7432	14.603000000000009	82.3813	-3.13774	15.393000000000029	0.319141
2021	5.5	257	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	6.0	257	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	6.5	257	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	7.0	257	-1.22114	-0.6724	0.944529	0.0472747	1.0	1.0	32.4203	14.65300000000002	82.4218	83.3467	15.0	0.333546
2021	7.5	257	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	8.0	257	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2021	8.5	257	-0.110116	19.2303	38.124	0.204108	1.0	1.0	371.029	16.69500000000005	82.6179	479.975	15.227000000000032	0.399825
2021	9.0	257	-0.6565779999999999	22.881660999999998	38.429049	0.221922	1.0	0.0	319.254	17.227000000000032	82.8401	404.2	15.437000000000012	0.45229
2021	9.5	257	-9999	-9999	24.97393	0.234746	2.0	0.0	222.033	18.92900000000003	82.9812	277.434	15.633000000000038	0.684742
2021	10.0	257	-1.3014334	-3.245769	53.954268	0.257841	1.0	2.0	543.669	18.824000000000012	82.7951	637.309	15.793000000000006	0.679018
2021	10.5	257	-0.7032092	24.28665	40.14671	0.229578	0.0	0.0	319.827	17.66700000000003	82.9779	398.365	16.060000000000002	0.491778
2021	11.0	257	-1.0404710000000001	53.890735	49.160342	0.201825	1.0	0.0	373.539	18.214	83.0264	467.256	16.263000000000034	0.53913
2021	11.5	257	-0.9705448	-9999	61.519220000000004	0.225527	1.0	0.0	454.201	18.838000000000022	83.1534	562.452	16.487000000000023	0.612688
2021	12.0	257	-1.0719544	-9999	65.441654	0.251717	1.0	0.0	456.258	18.910000000000025	83.1587	558.467	16.723000000000013	0.651737
2021	12.5	257	-0.8995104	-9999	75.664265	0.202297	0.0	0.0	467.679	19.239000000000033	83.1689	576.146	16.91300000000001	0.683648
2021	13.0	257	-0.26196463000000003	55.939291399999995	41.7641691	0.200618	1.0	0.0	342.244	19.20500000000004	83.1606	427.244	17.16300000000001	0.681614
2021	13.5	257	-0.2367335	71.89538	54.442443999999995	0.137645	1.0	0.0	315.871	19.699000000000012	83.1787	400.569	17.30000000000001	0.722656
2021	14.0	257	-0.4509874	73.29994099999999	50.631975999999995	0.161072	1.0	0.0	370.622	19.968000000000018	83.1866	468.801	17.473000000000013	0.772837
2021	14.5	257	-9999	-9999	20.022372	0.158464	2.0	0.0	126.555	19.473000000000013	83.2962	172.828	17.65300000000002	0.69163
2021	15.0	257	0.42892425	7.21894	45.298109999999994	0.257728	1.0	2.0	168.123	21.721000000000004	83.0227	217.899	17.773000000000025	0.9651799999999999
2021	15.5	257	0.16232270000000001	8.570574	23.02263	0.221793	0.0	1.0	123.988	19.757000000000005	82.9218	156.376	17.860000000000014	0.6911130000000001
2021	16.0	257	-0.0829723	-2.197092	11.91812	0.083402	1.0	2.0	259.167	18.397000000000048	82.9501	312.26	17.900000000000034	0.542412
2021	16.5	257	-9999	-9999	10.967433999999999	0.118764	2.0	1.0	249.205	18.93900000000002	83.1176	337.932	17.900000000000034	0.54777
2021	17.0	257	-0.11390861000000001	18.40576	22.616704	0.138527	1.0	0.0	214.844	19.34400000000005	83.0685	290.295	17.963000000000022	0.579036
2021	17.5	257	0.1378922	16.328215	15.882964000000001	0.127935	1.0	0.0	167.972	19.40500000000003	83.1115	244.116	18.0	0.5965689999999999
2021	18.0	257	0.4617375	14.184421	6.131475099999999	0.0732599	0.0	0.0	111.715	19.38900000000001	83.6427	174.827	18.02000000000004	0.569527
2021	18.5	257	-9999	-9999	-1.121508	0.108534	2.0	1.0	-2.75101	18.90100000000001	83.3909	42.8159	18.15300000000002	0.528043
2021	19.0	257	-9999	0.12750000000000006	-1.852791	0.0354765	1.0	0.0	-22.2525	18.43900000000002	83.1597	5.48553	18.033000000000015	0.502487
